transaction_id,product_id,sale_date,quantity,price_per_unit
2383,100,2025-01-23,4,45.46
2384,108,2025-01-03,5,39.98
2385,103,2025-01-28,5,33.12
2386,109,2025-01-09,2,42.1
2387,102,2025-01-04,1,18.03
2388,102,2025-01-24,3,25.2
2389,109,2025-01-10,5,11.08
2390,107,2025-01-28,3,30.38
2391,106,2025-01-24,3,31.62
2392,102,2025-01-19,5,24.36
2393,104,2025-01-16,5,48.82
2394,109,2025-01-13,2,42.27
2395,106,2025-01-14,4,40.51
2396,104,2025-01-09,5,34.16
2397,110,2025-01-23,3,44.78
2398,101,2025-01-24,4,30.72
2399,103,2025-01-14,1,39.38
2400,100,2025-01-30,5,40.54
2401,102,2025-01-10,2,46.81
2402,103,2025-01-05,4,44.11
2403,108,2025-01-15,5,23.37
2404,102,2025-01-23,5,21.34
2405,106,2025-01-12,3,26.01
2406,101,2025-01-28,5,37.91
2407,108,2025-01-19,1,44.18
2408,102,2025-01-09,4,48.59
2409,104,2025-01-25,3,22.95
2410,109,2025-01-10,5,46.17
2411,103,2025-01-16,4,22.49
2412,102,2025-01-13,5,42.26
2413,104,2025-01-11,5,46.51
2414,107,2025-01-23,1,37.04
2415,107,2025-01-16,3,25.96
2416,100,2025-01-22,2,10.9
2417,105,2025-01-21,4,42.28
2418,100,2025-01-15,1,42.27
2419,108,2025-01-27,5,43.14
2420,100,2025-01-17,2,40.18
2421,108,2025-01-16,1,43.48
2422,100,2025-01-14,4,18.03
2423,108,2025-01-08,4,49.28
2424,107,2025-01-30,2,37.96
2425,110,2025-01-27,2,40.68
2426,109,2025-01-24,3,27.21
2427,108,2025-01-29,5,28.45
2428,105,2025-01-05,5,25.57
2429,105,2025-01-29,2,49.2
2430,108,2025-01-31,4,23.98
2431,100,2025-01-29,2,49.29
2432,108,2025-01-11,3,12.08
2433,101,2025-01-18,1,16.37
2434,109,2025-01-20,2,36.81
2435,109,2025-01-26,2,15.36
2436,108,2025-01-30,2,17.56
2437,110,2025-01-13,2,37.88
2438,108,2025-01-23,5,21.76
2439,103,2025-01-06,3,24.14
2440,105,2025-01-29,1,18.83
2441,109,2025-01-31,2,24.8
2442,102,2025-01-30,2,11.0
2443,102,2025-01-25,4,20.43
2444,110,2025-01-26,3,25.51
2445,105,2025-01-17,5,13.25
2446,104,2025-01-08,2,23.41
2447,110,2025-01-28,4,47.0
2448,107,2025-01-26,1,29.92
2449,110,2025-01-30,1,47.13
2450,102,2025-01-06,4,13.51
2451,107,2025-01-13,4,49.85
2452,107,2025-01-17,5,20.71
2453,110,2025-01-22,4,42.45
2454,106,2025-01-15,3,31.93
2455,108,2025-01-24,1,26.44
2456,107,2025-01-20,5,30.08
2457,109,2025-01-03,3,11.25
2458,108,2025-01-21,2,21.56
2459,110,2025-01-31,3,12.9
2460,105,2025-01-27,2,45.75
2461,107,2025-01-28,5,13.81
2462,103,2025-01-11,2,20.04
2463,105,2025-01-04,4,44.51
2464,101,2025-01-30,3,19.88
2465,109,2025-01-15,4,36.28
2466,104,2025-01-21,4,24.72
2467,105,2025-01-10,2,31.61
2468,107,2025-01-30,2,35.81
2469,110,2025-01-03,3,21.81
2470,110,2025-01-03,1,36.5
2471,105,2025-01-29,2,24.87
2472,107,2025-01-10,3,45.36
2473,109,2025-01-18,2,17.55
2474,100,2025-01-26,2,14.39
2475,102,2025-01-31,1,25.43
2476,100,2025-01-21,3,47.89
2477,105,2025-01-09,2,38.37
2478,106,2025-01-29,2,43.71
2479,107,2025-01-06,4,21.57
2480,109,2025-01-23,5,12.32
2481,102,2025-01-28,2,40.43
2482,108,2025-01-01,4,49.28
2483,100,2025-01-30,4,23.68
2484,108,2025-01-03,5,26.73
2485,110,2025-01-07,3,21.67
2486,104,2025-01-14,3,43.41
2487,102,2025-01-21,5,33.05
2488,107,2025-01-05,1,42.01
2489,110,2025-01-21,5,40.08
2490,104,2025-01-18,3,45.15
2491,106,2025-01-06,2,44.36
2492,108,2025-01-01,4,10.98
2493,101,2025-01-11,4,26.05
2494,109,2025-01-02,2,20.02
2495,104,2025-01-22,4,18.21
2496,107,2025-01-30,2,28.95
2497,100,2025-01-20,1,46.41
2498,107,2025-01-22,3,39.78
2499,105,2025-01-20,2,20.78
2500,109,2025-01-18,5,26.98
2501,104,2025-01-04,1,39.67
2502,101,2025-01-15,5,21.17
2503,110,2025-01-18,3,24.02
2504,100,2025-01-09,3,34.93
2505,107,2025-01-17,1,30.38
2506,109,2025-01-11,3,37.67
2507,107,2025-01-10,2,28.25
2508,100,2025-01-24,2,41.95
2509,108,2025-01-07,5,35.67
2510,108,2025-01-05,1,20.0
2511,109,2025-01-22,1,23.83
2512,108,2025-01-27,4,14.34
2513,106,2025-01-25,5,25.04
2514,100,2025-01-27,3,10.01
2515,103,2025-01-18,2,43.79
2516,101,2025-01-25,5,34.83
2517,105,2025-01-13,5,16.1
2518,108,2025-01-09,5,21.59
2519,109,2025-01-10,1,19.01
2520,103,2025-01-14,1,29.02
2521,107,2025-01-06,1,36.38
2522,103,2025-01-14,4,17.73
2523,104,2025-01-21,2,35.73
2524,106,2025-01-10,3,17.67
2525,107,2025-01-20,2,10.28
2526,110,2025-01-08,2,16.77
2527,102,2025-01-06,3,21.96
2528,103,2025-01-15,4,43.42
2529,106,2025-01-27,1,47.06
2530,108,2025-01-05,4,39.4
2531,110,2025-01-10,1,36.94
2532,104,2025-01-12,2,48.07
2533,100,2025-01-18,4,29.51
2534,106,2025-01-28,5,23.01
2535,106,2025-01-12,2,44.07
2536,106,2025-01-07,2,28.82
2537,105,2025-01-17,5,24.03
2538,107,2025-01-23,5,27.64
2539,101,2025-01-03,1,15.13
2540,104,2025-01-20,5,27.53
2541,107,2025-01-20,2,36.55
2542,109,2025-01-16,3,21.88
2543,103,2025-01-27,2,42.74
2544,106,2025-01-06,5,24.13
2545,107,2025-01-09,5,24.55
2546,104,2025-01-18,2,30.99
2547,109,2025-01-20,1,10.21
2548,100,2025-01-20,3,21.11
2549,110,2025-01-03,4,18.98
2550,106,2025-01-09,3,47.6
2551,106,2025-01-22,4,46.15
2552,110,2025-01-14,3,13.93
2553,108,2025-01-09,4,19.72
2554,104,2025-01-26,3,34.65
2555,101,2025-01-07,3,25.73
2556,103,2025-01-17,5,41.04
2557,102,2025-01-30,1,40.44
2558,107,2025-01-18,4,42.68
2559,107,2025-01-09,5,49.72
2560,100,2025-01-10,4,49.75
2561,103,2025-01-04,5,40.14
2562,110,2025-01-03,1,27.8
2563,106,2025-01-16,5,34.45
2564,110,2025-01-29,4,29.61
2565,104,2025-01-01,2,13.92
2566,105,2025-01-16,2,45.61
2567,101,2025-01-18,5,32.15
2568,105,2025-01-26,1,42.76
2569,109,2025-01-16,1,13.48
2570,105,2025-01-19,3,14.17
2571,104,2025-01-29,2,14.46
2572,103,2025-01-27,1,12.7
2573,110,2025-01-04,2,44.87
2574,110,2025-01-30,4,36.13
2575,108,2025-01-06,2,22.28
2576,102,2025-01-20,5,19.36
2577,100,2025-01-26,3,33.85
2578,104,2025-01-08,4,47.65
2579,102,2025-01-11,5,39.85
2580,102,2025-01-10,4,41.73
2581,101,2025-01-22,3,23.84
2582,109,2025-01-11,5,27.7
2583,104,2025-01-24,3,35.62
2584,106,2025-01-11,5,32.85
2585,102,2025-01-04,5,11.06
2586,109,2025-01-04,5,18.8
2587,106,2025-01-10,4,40.19
2588,101,2025-01-13,3,17.8
2589,107,2025-01-13,3,23.34
2590,101,2025-01-15,1,38.33
2591,108,2025-01-09,1,32.73
2592,106,2025-01-23,3,20.66
2593,104,2025-01-25,1,18.15
2594,101,2025-01-27,5,40.77
2595,110,2025-01-18,5,33.55
2596,101,2025-01-05,5,35.39
2597,106,2025-01-24,2,20.17
2598,100,2025-01-26,3,10.68
2599,107,2025-01-22,4,33.73
2600,101,2025-01-24,3,41.43
2601,103,2025-01-12,2,32.9
2602,107,2025-01-08,5,49.23
2603,109,2025-01-09,4,29.06
2604,110,2025-01-14,1,46.63
2605,100,2025-01-02,1,25.18
2606,110,2025-01-27,3,38.24
2607,104,2025-01-21,2,24.14
2608,107,2025-01-18,4,31.8
2609,104,2025-01-06,5,45.33
2610,103,2025-01-28,5,38.27
2611,106,2025-01-08,3,24.47
2612,102,2025-01-18,2,39.6
2613,105,2025-01-24,4,48.26
2614,109,2025-01-12,3,28.97
2615,104,2025-01-21,4,23.17
2616,108,2025-01-02,2,17.23
2617,107,2025-01-29,4,14.44
2618,107,2025-01-03,2,24.04
2619,108,2025-01-03,2,10.67
2620,109,2025-01-23,1,21.0
2621,104,2025-01-09,3,29.8
2622,105,2025-01-02,3,11.93
2623,110,2025-01-13,1,46.79
2624,104,2025-01-21,1,49.03
2625,108,2025-01-24,2,46.59
2626,110,2025-01-09,4,16.66
2627,107,2025-01-09,5,49.25
2628,105,2025-01-14,3,37.65
2629,109,2025-01-24,4,21.3
2630,108,2025-01-19,1,31.79
2631,106,2025-01-29,3,24.25
2632,104,2025-01-27,5,49.4
2633,101,2025-01-25,4,29.44
2634,106,2025-01-08,1,24.93
2635,104,2025-01-06,2,19.24
2636,101,2025-01-14,3,17.52
2637,105,2025-01-20,5,26.08
2638,104,2025-01-29,3,23.81
2639,107,2025-01-07,1,40.93
2640,101,2025-01-10,2,21.32
2641,106,2025-01-21,3,13.74
2642,100,2025-01-30,4,49.24
2643,100,2025-01-14,3,44.06
2644,104,2025-01-25,5,33.7
2645,104,2025-01-20,3,16.34
2646,100,2025-01-09,3,29.66
2647,110,2025-01-20,3,23.64
2648,110,2025-01-23,3,17.46
2649,110,2025-01-09,3,15.52
2650,107,2025-01-14,4,37.46
2651,109,2025-01-30,1,23.95
2652,100,2025-01-29,4,26.23
2653,109,2025-01-06,5,26.31
2654,101,2025-01-11,4,21.07
2655,110,2025-01-16,4,33.8
2656,103,2025-01-24,4,19.08
2657,109,2025-01-31,4,34.5
2658,103,2025-01-23,3,48.81
2659,108,2025-01-28,2,39.04
2660,107,2025-01-14,5,31.36
2661,108,2025-01-26,1,16.02
2662,104,2025-01-15,4,44.49
2663,107,2025-01-31,4,11.61
2664,105,2025-01-25,3,10.92
2665,108,2025-01-19,3,22.47
2666,103,2025-01-09,5,21.42
2667,103,2025-01-06,4,39.47
2668,100,2025-01-21,2,28.11
2669,106,2025-01-31,4,30.26
2670,103,2025-01-29,5,36.27
2671,104,2025-01-25,3,10.42
2672,103,2025-01-11,5,29.1
2673,104,2025-01-23,5,15.8
2674,105,2025-01-17,2,49.58
2675,109,2025-01-17,4,34.03
2676,110,2025-01-31,5,46.98
2677,105,2025-01-24,5,15.93
2678,106,2025-01-30,4,46.37
2679,102,2025-01-16,1,39.26
2680,107,2025-01-26,3,36.87
2681,103,2025-01-09,2,32.68
2682,100,2025-01-20,5,20.65
2683,100,2025-01-21,5,21.14
2684,109,2025-01-07,2,43.15
2685,107,2025-01-10,4,29.56
2686,105,2025-01-03,2,39.38
2687,105,2025-01-21,1,20.25
2688,105,2025-01-10,1,47.47
2689,110,2025-01-15,2,16.51
2690,107,2025-01-28,1,23.32
2691,100,2025-01-24,5,47.11
2692,107,2025-01-08,1,19.46
2693,104,2025-01-21,3,42.86
2694,110,2025-01-30,3,16.07
2695,110,2025-01-29,1,23.16
2696,106,2025-01-07,3,15.03
2697,108,2025-01-10,1,11.62
2698,107,2025-01-13,4,20.21
2699,100,2025-01-17,4,46.11
2700,102,2025-01-08,2,48.41
2701,110,2025-01-09,1,15.3
2702,109,2025-01-20,1,45.88
2703,103,2025-01-19,1,18.41
2704,107,2025-01-05,2,14.32
2705,108,2025-01-28,2,12.78
2706,102,2025-01-17,4,17.21
2707,100,2025-01-19,2,36.17
2708,102,2025-01-27,3,16.13
2709,107,2025-01-20,5,11.83
2710,110,2025-01-05,3,25.19
2711,106,2025-01-04,3,23.06
2712,109,2025-01-08,4,43.48
2713,102,2025-01-10,2,43.74
2714,103,2025-01-16,2,31.32
2715,103,2025-01-03,5,44.43
2716,110,2025-01-15,3,36.81
2717,108,2025-01-26,3,14.57
2718,106,2025-01-22,2,25.97
2719,109,2025-01-27,3,16.97
2720,103,2025-01-04,2,17.26
2721,101,2025-01-26,4,22.38
2722,110,2025-01-22,5,10.67
2723,109,2025-01-23,2,11.73
2724,105,2025-01-15,4,47.63
2725,101,2025-01-20,1,38.74
2726,106,2025-01-23,1,25.8
2727,105,2025-01-03,1,37.82
2728,100,2025-01-30,1,11.45
2729,108,2025-01-15,2,43.58
2730,107,2025-01-17,4,29.29
2731,102,2025-01-30,4,47.45
2732,101,2025-01-12,2,29.44
2733,109,2025-01-03,2,12.79
2734,103,2025-01-06,1,35.57
2735,105,2025-01-07,5,45.21
2736,107,2025-01-01,3,49.54
2737,103,2025-01-16,3,34.95
2738,106,2025-01-02,3,38.5
2739,106,2025-01-01,3,24.77
2740,108,2025-01-29,2,27.22
2741,107,2025-01-03,4,20.64
2742,101,2025-01-24,2,26.38
2743,108,2025-01-11,2,13.42
2744,102,2025-01-01,5,39.95
2745,109,2025-01-01,2,33.87
2746,107,2025-01-25,3,44.05
2747,110,2025-01-21,3,23.02
2748,106,2025-01-09,4,22.84
2749,107,2025-01-28,2,46.01
2750,109,2025-01-31,1,49.11
2751,100,2025-01-17,4,24.74
2752,110,2025-01-03,4,25.23
2753,104,2025-01-22,1,37.25
2754,102,2025-01-21,3,40.98
2755,101,2025-01-07,1,38.51
2756,103,2025-01-03,5,40.15
2757,106,2025-01-23,5,19.23
2758,103,2025-01-30,5,25.96
2759,102,2025-01-18,5,42.99
2760,100,2025-01-11,2,47.94
2761,110,2025-01-19,3,36.25
2762,106,2025-01-11,4,22.75
2763,107,2025-01-06,3,33.87
2764,110,2025-01-12,3,29.72
2765,104,2025-01-15,4,14.37
2766,104,2025-01-03,5,18.15
2767,107,2025-01-31,3,37.86
2768,107,2025-01-30,4,35.77
2769,102,2025-01-22,4,47.1
2770,110,2025-01-22,1,25.56
2771,105,2025-01-16,2,17.6
2772,110,2025-01-09,5,16.64
2773,105,2025-01-01,4,18.42
2774,103,2025-01-06,5,42.82
2775,103,2025-01-17,3,41.96
2776,109,2025-01-25,5,29.89
2777,108,2025-01-13,3,12.68
2778,110,2025-01-12,3,45.55
2779,108,2025-01-03,3,29.85
2780,104,2025-01-05,5,11.82
2781,105,2025-01-02,2,28.27
2782,109,2025-01-28,2,37.96
2783,102,2025-01-08,2,31.61
2784,104,2025-01-17,3,25.99
2785,101,2025-01-31,4,42.84
2786,101,2025-01-17,3,47.48
2787,107,2025-01-29,4,32.34
2788,104,2025-01-15,1,49.62
2789,108,2025-01-17,2,12.31
2790,108,2025-01-30,1,29.08
2791,102,2025-01-27,5,20.89
2792,110,2025-01-30,4,39.4
2793,101,2025-01-14,5,37.29
2794,109,2025-01-12,1,33.25
2795,103,2025-01-15,4,46.96
2796,110,2025-01-20,4,47.07
2797,107,2025-01-20,3,42.82
2798,100,2025-01-01,5,41.26
2799,100,2025-01-02,4,41.78
2800,109,2025-01-27,4,36.84
2801,103,2025-01-03,4,17.6
2802,107,2025-01-14,5,23.15
2803,109,2025-01-20,1,27.28
2804,103,2025-01-24,2,30.48
2805,101,2025-01-10,5,39.63
2806,103,2025-01-25,5,31.09
2807,110,2025-01-25,1,20.99
2808,101,2025-01-24,5,21.61
2809,102,2025-01-06,4,43.55
2810,102,2025-01-02,5,29.49
2811,109,2025-01-24,3,48.85
2812,104,2025-01-10,5,30.44
2813,109,2025-01-28,4,40.44
2814,104,2025-01-01,2,47.45
2815,106,2025-01-29,5,18.26
2816,106,2025-01-15,3,48.02
2817,101,2025-01-27,3,46.36
2818,101,2025-01-10,5,15.23
2819,101,2025-01-03,1,11.4
2820,109,2025-01-07,4,49.21
2821,100,2025-01-25,1,31.07
2822,108,2025-01-06,5,28.44
2823,106,2025-01-08,1,28.81
2824,108,2025-01-19,2,44.82
2825,102,2025-01-12,2,32.39
2826,110,2025-01-25,5,49.84
2827,108,2025-01-16,5,27.09
2828,104,2025-01-28,5,18.16
2829,100,2025-01-20,5,20.55
2830,100,2025-01-03,2,28.49
2831,105,2025-01-06,3,42.58
2832,110,2025-01-21,3,29.94
2833,101,2025-01-15,4,17.15
2834,107,2025-01-26,3,48.29
2835,102,2025-01-23,5,34.35
2836,105,2025-01-10,4,23.69
2837,106,2025-01-24,4,40.57
2838,103,2025-01-11,1,39.2
2839,108,2025-01-31,4,15.64
2840,101,2025-01-11,3,16.74
2841,105,2025-01-26,4,41.44
2842,106,2025-01-31,5,47.2
2843,110,2025-01-26,2,25.15
2844,110,2025-01-11,4,38.72
2845,106,2025-01-26,5,13.87
2846,105,2025-01-25,2,10.73
2847,101,2025-01-01,2,11.78
2848,108,2025-01-05,4,43.31
2849,104,2025-01-25,1,21.75
2850,101,2025-01-01,3,39.76
2851,101,2025-01-27,3,34.14
2852,107,2025-01-18,3,25.34
2853,106,2025-01-04,4,18.56
2854,110,2025-01-18,4,23.21
2855,106,2025-01-28,3,45.94
2856,106,2025-01-16,4,11.29
2857,108,2025-01-16,3,33.2
2858,107,2025-01-01,2,12.7
2859,101,2025-01-24,3,16.6
2860,103,2025-01-28,1,43.24
2861,101,2025-01-25,4,26.44
2862,110,2025-01-25,1,17.2
2863,106,2025-01-13,4,18.98
2864,100,2025-01-30,5,36.13
2865,104,2025-01-09,1,44.62
2866,103,2025-01-11,1,37.72
2867,100,2025-01-20,3,47.65
2868,104,2025-01-24,2,17.0
2869,103,2025-01-21,4,10.2
2870,102,2025-01-21,2,39.45
2871,102,2025-01-22,4,42.38
2872,100,2025-01-01,5,17.03
2873,101,2025-01-31,1,29.4
2874,100,2025-01-31,1,29.19
2875,108,2025-01-13,4,38.36
2876,104,2025-01-09,5,45.09
2877,107,2025-01-17,5,27.31
2878,106,2025-01-03,3,25.18
2879,100,2025-01-17,1,17.15
2880,104,2025-01-12,4,33.65
2881,109,2025-01-07,4,26.38
2882,108,2025-01-30,3,48.17
2883,100,2025-01-09,3,40.28
2884,108,2025-01-28,3,25.02
2885,101,2025-01-02,5,47.22
2886,109,2025-01-17,5,24.2
2887,100,2025-01-03,4,29.77
2888,108,2025-01-07,1,46.75
2889,104,2025-01-06,5,28.37
2890,107,2025-01-06,1,22.35
2891,106,2025-01-25,2,10.2
2892,101,2025-01-15,1,17.19
2893,110,2025-01-12,2,35.05
2894,107,2025-01-11,4,31.15
2895,108,2025-01-08,5,47.69
2896,101,2025-01-13,4,34.68
2897,104,2025-01-30,5,48.47
2898,103,2025-01-12,1,15.72
2899,104,2025-01-09,4,47.95
2900,109,2025-01-07,4,30.52
2901,102,2025-01-06,1,31.16
2902,104,2025-01-07,1,16.34
2903,102,2025-01-31,3,46.39
2904,108,2025-01-05,5,46.52
2905,104,2025-01-31,3,39.13
2906,109,2025-01-01,5,20.3
2907,105,2025-01-03,4,20.16
2908,105,2025-01-05,5,10.51
2909,108,2025-01-21,5,46.85
2910,108,2025-01-06,4,21.25
2911,103,2025-01-06,4,49.19
2912,107,2025-01-17,4,32.22
2913,100,2025-01-31,5,43.86
2914,101,2025-01-19,4,49.13
2915,103,2025-01-07,5,16.18
2916,103,2025-01-24,3,30.86
2917,101,2025-01-29,3,29.15
2918,101,2025-01-30,1,13.32
2919,108,2025-01-23,2,47.0
2920,104,2025-01-20,5,42.52
2921,110,2025-01-01,1,29.19
2922,110,2025-01-15,3,41.14
2923,103,2025-01-24,1,33.03
2924,100,2025-01-19,1,12.48
2925,102,2025-01-02,1,38.41
2926,106,2025-01-16,2,12.93
2927,105,2025-01-09,1,18.85
2928,110,2025-01-12,5,15.78
2929,110,2025-01-30,5,37.47
2930,108,2025-01-04,5,11.77
2931,101,2025-01-30,5,19.84
2932,105,2025-01-05,2,29.84
2933,100,2025-01-24,1,45.79
2934,101,2025-01-08,1,13.11
2935,106,2025-01-05,2,26.96
2936,110,2025-01-30,5,29.39
2937,109,2025-01-20,1,14.6
2938,101,2025-01-10,2,10.55
2939,100,2025-01-25,5,44.62
2940,103,2025-01-15,3,37.46
2941,106,2025-01-17,4,42.46
2942,105,2025-01-02,2,13.13
2943,102,2025-01-16,1,10.25
2944,104,2025-01-03,4,29.04
2945,110,2025-01-03,5,37.68
2946,105,2025-01-04,3,27.31
2947,110,2025-01-28,5,12.63
2948,102,2025-01-24,4,22.12
2949,106,2025-01-27,2,14.95
2950,101,2025-01-04,2,48.58
2951,109,2025-01-12,5,12.45
2952,100,2025-01-15,2,36.56
2953,100,2025-01-29,5,24.85
2954,105,2025-01-31,4,38.85
2955,100,2025-01-07,1,46.9
2956,102,2025-01-30,2,48.16
2957,105,2025-01-15,5,49.28
2958,103,2025-01-14,4,21.25
2959,106,2025-01-19,4,15.87
2960,105,2025-01-25,3,45.48
2961,105,2025-01-02,4,27.45
2962,103,2025-01-13,2,42.44
2963,109,2025-01-15,3,17.8
2964,107,2025-01-09,1,16.78
2965,108,2025-01-03,2,34.0
2966,105,2025-01-16,1,14.24
2967,102,2025-01-12,3,36.19
2968,101,2025-01-15,5,39.47
2969,106,2025-01-18,3,37.52
2970,109,2025-01-23,4,39.01
2971,103,2025-01-23,3,27.2
2972,100,2025-01-14,4,22.92
2973,105,2025-01-12,3,18.35
2974,107,2025-01-18,1,25.23
2975,110,2025-01-23,1,35.83
2976,105,2025-01-05,4,14.38
2977,103,2025-01-30,1,35.65
2978,101,2025-01-18,2,27.18
2979,102,2025-01-25,2,27.27
2980,102,2025-01-09,5,34.89
2981,102,2025-01-02,1,26.53
2982,101,2025-01-02,1,48.48
2983,100,2025-01-04,2,40.1
2984,102,2025-01-26,5,18.37
2985,110,2025-01-19,1,29.2
2986,107,2025-01-30,4,40.73
2987,106,2025-01-01,4,16.18
2988,107,2025-01-12,2,26.63
2989,108,2025-01-21,3,47.66
2990,101,2025-01-18,3,37.54
2991,101,2025-01-16,5,30.54
2992,103,2025-01-13,1,13.2
2993,108,2025-01-24,3,22.58
2994,110,2025-01-15,3,33.51
2995,108,2025-01-23,2,17.44
2996,109,2025-01-06,4,40.43
2997,107,2025-01-04,5,49.49
2998,106,2025-01-22,1,36.42
2999,100,2025-01-26,3,32.07
3000,104,2025-01-06,3,34.78
3001,101,2025-01-28,5,25.01
3002,101,2025-01-24,3,41.84
3003,103,2025-01-01,1,43.99
3004,104,2025-01-14,2,40.21
3005,109,2025-01-30,4,24.06
3006,108,2025-01-07,4,40.82
3007,110,2025-01-16,2,47.44
3008,110,2025-01-04,5,15.95
3009,105,2025-01-02,4,24.21
3010,104,2025-01-25,1,44.8
3011,108,2025-01-22,3,40.9
3012,104,2025-01-12,2,25.12
3013,101,2025-01-06,5,35.85
3014,109,2025-01-05,5,11.08
3015,100,2025-01-06,1,43.72
3016,103,2025-01-23,3,21.31
3017,103,2025-01-01,3,43.78
3018,104,2025-01-09,1,39.9
3019,109,2025-01-21,3,20.96
3020,108,2025-01-13,1,38.45
3021,106,2025-01-21,4,22.7
3022,105,2025-01-02,1,15.36
3023,101,2025-01-19,3,32.47
3024,105,2025-01-12,5,11.35
3025,106,2025-01-18,3,27.62
3026,109,2025-01-16,1,22.27
3027,103,2025-01-27,5,38.49
3028,106,2025-01-01,5,44.52
3029,106,2025-01-05,2,15.97
3030,101,2025-01-07,3,10.77
3031,104,2025-01-24,5,35.09
3032,100,2025-01-30,3,17.95
3033,106,2025-01-23,5,19.88
3034,103,2025-01-06,4,31.26
3035,102,2025-01-13,1,36.53
3036,109,2025-01-23,2,18.26
3037,104,2025-01-22,1,42.43
3038,109,2025-01-31,1,10.96
3039,100,2025-01-05,2,44.9
3040,100,2025-01-05,2,47.23
3041,107,2025-01-20,2,16.96
3042,110,2025-01-22,3,46.29
3043,102,2025-01-11,4,37.8
3044,107,2025-01-24,3,39.1
3045,109,2025-01-28,4,35.24
3046,103,2025-01-22,3,30.79
3047,100,2025-01-15,2,10.16
3048,106,2025-01-20,5,49.89
3049,106,2025-01-24,2,45.5
3050,110,2025-01-06,4,38.47
3051,110,2025-01-05,4,49.99
3052,106,2025-01-29,4,21.77
3053,101,2025-01-08,2,46.2
3054,108,2025-01-09,1,33.98
3055,101,2025-01-13,4,24.13
3056,107,2025-01-02,4,38.42
3057,107,2025-01-05,4,15.46
3058,109,2025-01-21,3,27.64
3059,102,2025-01-31,1,40.86
3060,104,2025-01-28,2,24.58
3061,109,2025-01-12,4,21.94
3062,108,2025-01-02,4,44.47
3063,101,2025-01-31,4,13.38
3064,107,2025-01-02,2,39.5
3065,106,2025-01-27,3,18.33
3066,104,2025-01-30,5,40.45
3067,108,2025-01-29,5,39.57
3068,102,2025-01-05,5,25.1
3069,106,2025-01-17,3,41.39
3070,107,2025-01-11,4,43.2
3071,100,2025-01-01,2,12.57
3072,102,2025-01-07,5,36.06
3073,106,2025-01-24,5,37.53
3074,102,2025-01-17,2,24.62
3075,104,2025-01-26,1,30.62
3076,108,2025-01-31,3,43.77
3077,104,2025-01-28,3,29.04
3078,110,2025-01-06,2,44.61
3079,106,2025-01-07,3,29.74
3080,101,2025-01-18,2,30.42
3081,110,2025-01-18,5,26.67
3082,101,2025-01-13,1,14.65
3083,106,2025-01-21,3,23.9
3084,108,2025-01-06,5,24.83
3085,101,2025-01-04,1,46.89
3086,104,2025-01-28,1,45.29
3087,106,2025-01-01,3,14.74
3088,102,2025-01-01,3,46.37
3089,105,2025-01-27,4,10.04
3090,100,2025-01-25,1,50.0
3091,107,2025-01-02,4,44.2
3092,100,2025-01-15,3,26.62
3093,103,2025-01-23,5,33.16
3094,100,2025-01-05,3,39.09
3095,102,2025-01-01,1,20.03
3096,107,2025-01-28,2,37.13
3097,102,2025-01-14,5,41.23
3098,109,2025-01-09,3,12.59
3099,100,2025-01-25,3,32.12
3100,106,2025-01-14,3,21.16
3101,107,2025-01-16,3,35.33
3102,108,2025-01-01,2,10.4
3103,102,2025-01-22,4,40.01
3104,107,2025-01-18,5,24.08
3105,110,2025-01-26,1,19.13
3106,101,2025-01-30,3,44.57
3107,106,2025-01-06,4,45.43
3108,106,2025-01-06,4,48.84
3109,104,2025-01-03,1,33.68
3110,106,2025-01-28,3,35.98
3111,102,2025-01-24,1,24.37
3112,102,2025-01-11,4,36.64
3113,109,2025-01-23,5,30.65
3114,104,2025-01-04,2,26.11
3115,106,2025-01-30,2,30.84
3116,100,2025-01-30,1,19.43
3117,101,2025-01-02,4,10.17
3118,103,2025-01-13,1,13.32
3119,107,2025-01-25,1,41.53
3120,102,2025-01-08,2,11.75
3121,110,2025-01-19,1,24.29
3122,100,2025-01-30,5,24.17
3123,108,2025-01-11,3,43.89
3124,109,2025-01-21,1,26.28
3125,104,2025-01-22,2,30.66
3126,107,2025-01-23,3,20.24
3127,107,2025-01-02,2,11.81
3128,104,2025-01-28,2,44.16
3129,105,2025-01-02,3,35.52
3130,102,2025-01-20,4,21.14
3131,101,2025-01-12,4,27.47
3132,107,2025-01-04,4,38.36
3133,100,2025-01-28,4,46.11
3134,104,2025-01-29,1,24.03
3135,101,2025-01-15,2,45.63
3136,101,2025-01-11,1,29.12
3137,102,2025-01-09,4,37.88
3138,101,2025-01-02,1,37.87
3139,100,2025-01-22,4,28.63
3140,102,2025-01-17,4,26.05
3141,108,2025-01-17,2,15.19
3142,104,2025-01-01,2,46.48
3143,105,2025-01-08,3,31.45
3144,102,2025-01-01,3,32.32
3145,108,2025-01-30,4,20.22
3146,110,2025-01-13,4,47.08
3147,100,2025-01-25,2,25.92
3148,106,2025-01-26,1,42.44
3149,100,2025-01-02,2,36.58
3150,107,2025-01-19,2,23.58
3151,104,2025-01-30,4,40.12
3152,109,2025-01-03,2,26.18
3153,102,2025-01-18,3,21.06
3154,100,2025-01-05,5,24.98
3155,108,2025-01-12,2,29.9
3156,103,2025-01-27,1,15.46
3157,102,2025-01-30,4,32.85
3158,106,2025-01-07,2,49.8
